連番1	連番2	連番3	所要区分	親指図番号	割当(WBS)	受注伝票	入出庫番号	入庫保管場所	親品目コード	親品目テキスト	原価センタテキスト	出荷伝票	出庫数量	親MRP管理者	親指図計画開始日	親指図計画終了日	BOM明細番号	子指図番号	子品目コード	子品目テキスト	所要日	所要残数	在庫数	在庫引当	所要引当残数	子MRP管理者	購買発注番号	子指図計画開始日	子指図計画終了日	計画数量	計画引当	計画引当残数	作業区４	作業区５	払出完了	進捗	工程(子)	C	A	C,A以外	作業0020時間(分)	作業0030時間(分)	作業0040時間(分)	作業0050時間(分)	作業0060時間(分)	検査	標準原価	指図テキスト
0000002315	0000000015		製造指図出庫	40165271	I-0345346-10-01-04		8164443-0087		A00A2143101	SFT10SGD-100MSPV1(CVCF)			1.000	C28	2025/12/04	2026/01/15	0870		PZZA0534101	IK-5341 S01	2025/12/04	1.000	9.000	0.000	1.000																						12,632.000000	
0000002316	0000000016		出荷			6364282-0010						80917298-0010	1.000						PZZA0534101	IK-5341 S01	2025/12/05	1.000	9.000	0.000	1.000																						12,632.000000	
0000002317	0000000017		製造指図出庫	40163717	I-0341538-10-01-04		8102207-0098		A00A2102201	AU15N-A7-11-11(本体)			1.000	C28	2025/12/08	2026/02/09	0980		PZZA0534101	IK-5341 S01	2025/12/08	2.000	9.000	0.000	2.000																						12,632.000000	
0000002318	0000000018		製造指図出庫	40163143	I-0330962-10-01-05		8090457-0094		A00A2038802	SIT20SGD/SKS300(INV)			1.000	C28	2025/12/10	2026/02/10	0940		PZZA0534101	IK-5341 S01	2025/12/10	1.000	9.000	0.000	1.000																						12,632.000000	
0000002319	0000000019		製造指図出庫	40163379	I-0340902-10	340902-0010	8093706-0028		A00A2115300	SIT30SGD-V1			1.000	C27	2025/12/16	2026/01/23	0270		PZZA0534101	IK-5341 S01	2025/12/16	1.000	9.000	0.000	1.000																						12,632.000000	
0000002320	0000000020		製造指図出庫	40163762	I-0341546-10-01-04		8102254-0098		A00A2102401	AU20N-A7-11-11(本体)			1.000	C28	2025/12/17	2026/02/20	0980		PZZA0534101	IK-5341 S01	2025/12/17	2.000	9.000	0.000	2.000																						12,632.000000	
0000002321	0000000021		製造指図出庫	40163690	I-0341566-10-01-04		8102180-0105		A00A2103201	AU50N-A7-12-11(本体)			1.000	C28	2025/12/22	2026/03/05	1050		PZZA0534101	IK-5341 S01	2025/12/22	2.000	9.000	0.000	2.000																						12,632.000000	
0000002322	0000000022		製造指図出庫	40163699	I-0341574-10-01-04		8102189-0104		A00A2103801	AU50N-A7-11-11(本体)			1.000	C28	2026/01/14	2026/03/16	1040		PZZA0534101	IK-5341 S01	2026/01/14	2.000	9.000	0.000	2.000																						12,632.000000	
0000002323	0000000023		製造指図出庫	40163708	I-0341568-10-01-04		8102198-0104		A00A2103601	AU50N-A7-11-11(本体)			1.000	C28	2026/01/23	2026/03/23	1040		PZZA0534101	IK-5341 S01	2026/01/23	2.000	9.000	0.000	2.000																						12,632.000000	
0000002324	0000000024		出荷			6365938-0010						80921816-0010	1.000						PZZA0534101	IK-5341 S01	2026/02/13	1.000	9.000	0.000	1.000																						12,632.000000	
0000002325	0000000001		製造指図出庫	40163822	G-0341893-10	341893-0010	8103493-0116		A00A1977100	OZ-INV(FW) 230kW			1.000	C17	2025/11/05	2026/01/07	1150		PZZA0537411	IK-5374 U11	2025/11/05	1.000	0.000	0.000	1.000																						13,690.000000	
0000002326	0000000001		製造指図出庫	40163822	G-0341893-10	341893-0010	8103493-0117		A00A1977100	OZ-INV(FW) 230kW			1.000	C17	2025/11/05	2026/01/07	1160		PZZA0537611	GK-5376 U11 CPU.PCB	2025/11/05	1.000	0.000	0.000	1.000																						88,512.000000	
0000002327	0000000001		製造指図出庫	RWF89581K			7926639-0004						1.000	C40	2024/09/03	2025/09/26	X004		PZZA0537625	GK-5376B U25 CPU.PCB	2024/09/03	1.000	1.000	1.000	0.000																						85,495.000000	
0000002328	0000000001		製造指図出庫	40163822	G-0341893-10	341893-0010	8103493-0118		A00A1977100	OZ-INV(FW) 230kW			1.000	C17	2025/11/05	2026/01/07	1170		PZZA0537710	GK-5377 S10 SENS.PCB	2025/11/05	1.000	0.000	0.000	1.000																						21,797.000000	
0000002329	0000000001	0000000001	在庫転送				8180106-0100	1142					26.000					50120391	PZZA0544832	WK-5448B U32 SAN PANEL_J	2025/10/15	21.000	0.000	0.000	21.000	PC1		2025/08/19	2025/10/10	96.000	21.000	75.000	A0801	A0802	○	＊＊○○○○○－		24,674	0	0	0.000	0.000	5.000	0.000	0.000		7,152.000000	
0000002330	0000000002	0000000001	在庫転送				8180107-0100	1142					160.000					50120391	PZZA0544832	WK-5448B U32 SAN PANEL_J	2025/12/15	160.000	0.000	0.000	160.000	PC1		2025/08/19	2025/10/10	96.000	75.000	0.000	A0801	A0802	○	＊＊○○○○○－		24,674	0	0	0.000	0.000	5.000	0.000	0.000		7,152.000000	
0000002331	0000000002	0000000002	在庫転送				8180107-0100	1142					160.000					50120628	PZZA0544832	WK-5448B U32 SAN PANEL_J	2025/12/15	160.000	0.000	0.000	160.000	PC4		2025/10/17	2025/12/11	86.000	85.000	1.000			○	○－－－－－－－		0	0	22,104	0.000	0.000	0.000	0.000	0.000		7,152.000000	
0000002332	0000000001	0000000001	在庫転送				8155472-0100	1142					120.000					50120115	PZZA0547911	WK-5479D U11 GATE PCB	2025/10/21	117.000	0.000	0.000	117.000	PC1		2025/08/19	2025/09/08	1.000	1.000	0.000	A0801	A0802	＊	＊＊＊○○○○○		2,058	0	0	0.000	21.000	17.000	4.000	0.000		1,766.000000	
0000002333	0000000001	0000000002	在庫転送				8155472-0100	1142					120.000					50120619	PZZA0547911	WK-5479D U11 GATE PCB	2025/10/21	117.000	0.000	0.000	117.000	PC1		2025/09/25	2025/10/16	120.000	116.000	4.000	A0801	A0802	○	○○○○○○○○		5,880	0	0	0.000	21.000	17.000	4.000	0.000		1,766.000000	
0000002334	0000000001		製造指図出庫	10130796			7985337-0102	1911	A00A1201200	SW-V02 (REACH)			15.000	B10	2025/10/01	2025/10/10	0530		PZZA0550202	WK-5502A U02 REACH	2025/10/01	15.000	27.000	15.000	0.000																						1,427.000000	
0000002335	0000000002		製造指図出庫	10130797			7985338-0102	1911	A00A1201200	SW-V02 (REACH)			15.000	B10	2025/11/14	2025/12/02	0530		PZZA0550202	WK-5502A U02 REACH	2025/11/14	15.000	27.000	12.000	3.000																						1,427.000000	
0000002336	0000000001		製造指図出庫	40161063	W-0335648-10	335648-0010	8025739-0112		A00A0553103	TSIB-100K			2.000	B50	2025/12/04	2025/12/24	1110		PZZA0552741	WK-5527 U41 TSI PANEL	2025/12/04	2.000	4.000	2.000	0.000																						6,063.000000	
0000002337	0000000002		製造指図出庫	40161064	W-0335649-10	335649-0010	8025741-0112		A00A0553103	TSIB-100K			2.000	B50	2026/04/06	2026/04/24	1110		PZZA0552741	WK-5527 U41 TSI PANEL	2026/04/06	2.000	4.000	2.000	0.000																						6,063.000000	
0000002338	0000000003		製造指図出庫	40161065	W-0335650-10	335650-0010	8025744-0112		A00A0553103	TSIB-100K			2.000	B50	2026/05/08	2026/05/27	1110		PZZA0552741	WK-5527 U41 TSI PANEL	2026/05/08	2.000	4.000	0.000	2.000																						6,063.000000	
0000002339	0000000004		製造指図出庫	40161066	W-0335651-10	335651-0010	8025745-0112		A00A0553103	TSIB-100K			2.000	B50	2026/07/21	2026/08/24	1110		PZZA0552741	WK-5527 U41 TSI PANEL	2026/07/21	2.000	4.000	0.000	2.000																						6,063.000000	
0000002340	0000000005		製造指図出庫	40161067	W-0335652-10	335652-0010	8025747-0112		A00A0553103	TSIB-100K			2.000	B50	2026/09/04	2026/09/25	1110		PZZA0552741	WK-5527 U41 TSI PANEL	2026/09/04	2.000	4.000	0.000	2.000																						6,063.000000	
0000002341	0000000001		製造指図出庫	RWF89581E			7926631-0010						1.000	C40	2024/10/02	2025/09/26	X010		PZZA0554502	IK-5545 S02 SENS PCB	2024/10/02	1.000	1.000	1.000	0.000																						11,072.000000	
0000002342	0000000002	0000000001	製造指図出庫	40161445	G-0336674-10	336674-0010	8041356-0105		A00A2082500	KTA4F6-1000-1000SCVPR200K			1.000	C17	2025/10/15	2026/01/16	1040	50120431	PZZA0554502	IK-5545 S02 SENS PCB	2025/10/15	1.000	1.000	0.000	1.000	PC1		2025/09/22	2025/10/10	6.000	1.000	5.000	A0801	A0802	○	＊＊○○○○○○		0	721	126	0.000	0.000	0.000	0.000	20.000	C	11,072.000000	
0000002343	0000000003	0000000001	製造指図出庫	40161446	G-0336674-20	336674-0020	8041357-0070		A00A2082600	KTA4F6-1000-200SCVPR_80K			1.000	C17	2025/10/15	2026/01/16	0690	50120431	PZZA0554502	IK-5545 S02 SENS PCB	2025/10/15	1.000	1.000	0.000	1.000	PC1		2025/09/22	2025/10/10	6.000	1.000	4.000	A0801	A0802	○	＊＊○○○○○○		0	721	126	0.000	0.000	0.000	0.000	20.000	C	11,072.000000	
0000002344	0000000004	0000000001	製造指図出庫	40161441	G-0336672-10	336672-0010	8041350-0060		A00A2082100	KTA4F6-1000-1000SCVPR400K			1.000	C17	2025/10/16	2026/03/18	0530	50120431	PZZA0554502	IK-5545 S02 SENS PCB	2025/10/16	1.000	1.000	0.000	1.000	PC1		2025/09/22	2025/10/10	6.000	1.000	3.000	A0801	A0802	○	＊＊○○○○○○		0	721	126	0.000	0.000	0.000	0.000	20.000	C	11,072.000000	
0000002345	0000000005	0000000001	製造指図出庫	40161442	G-0336672-20	336672-0020	8041351-0070		A00A2082200	KTA4F6-1000-400SCVPR_120K			1.000	C17	2025/10/16	2026/03/18	0690	50120431	PZZA0554502	IK-5545 S02 SENS PCB	2025/10/16	1.000	1.000	0.000	1.000	PC1		2025/09/22	2025/10/10	6.000	1.000	2.000	A0801	A0802	○	＊＊○○○○○○		0	721	126	0.000	0.000	0.000	0.000	20.000	C	11,072.000000	
0000002346	0000000006	0000000001	製造指図出庫	40161443	G-0336673-10	336673-0010	8041353-0108		A00A2082300	KTA4F6-1000-1000SCVPR200K			1.000	C17	2025/11/07	2026/02/13	1070	50120431	PZZA0554502	IK-5545 S02 SENS PCB	2025/11/07	1.000	1.000	0.000	1.000	PC1		2025/09/22	2025/10/10	6.000	1.000	1.000	A0801	A0802	○	＊＊○○○○○○		0	721	126	0.000	0.000	0.000	0.000	20.000	C	11,072.000000	
0000002347	0000000007	0000000001	製造指図出庫	40161444	G-0336673-20	336673-0020	8041354-0068		A00A2082400	KTA4F6-1000-200SCVPR_80K			1.000	C17	2025/11/07	2026/02/13	0670	50120431	PZZA0554502	IK-5545 S02 SENS PCB	2025/11/07	1.000	1.000	0.000	1.000	PC1		2025/09/22	2025/10/10	6.000	1.000	0.000	A0801	A0802	○	＊＊○○○○○○		0	721	126	0.000	0.000	0.000	0.000	20.000	C	11,072.000000	
0000002348	0000000001	0000000001	在庫転送				8178992-0100	1142					20.000					50120623	PZZA0554819	WK-5548D U19 DDC (18)_J	2025/10/29	20.000	0.000	0.000	20.000	PC4		2025/10/06	2025/10/27	20.000	20.000	0.000	A0801	A0802	○	○○○○○○○－		0	2,480	2,160	0.000	0.000	0.000	0.000	60.000	E	21,765.000000	
0000002349	0000000001	0000000001	在庫転送				7883645-0100	1941					146.000					50115007	PZZA0554928	WK-5549D U28 DC CTRL_J	2025/11/05	146.000	0.000	0.000	146.000	PC1		2025/10/10	2025/10/31	107.000	107.000	0.000	A0801	A0802	＊	＊＊＊○＊○○○		53,821	642	535	0.000	92.000	45.000	8.000	0.000		10,887.000000	不良対応+1PCS
0000002350	0000000001	0000000002	在庫転送				7883645-0100	1941					146.000					50116655	PZZA0554928	WK-5549D U28 DC CTRL_J	2025/11/05	146.000	0.000	0.000	146.000	PC1		2025/07/08	2025/10/31	40.000	39.000	1.000	A0801	A0802	＊	＊＊＊○○○○○		20,080	240	240	0.000	92.000	45.000	8.000	0.000		10,887.000000	
0000002351	0000000001		製造指図出庫	40165531	M-0345157-10-01-03-01		8174216-0036		A00A1330300	CC-LINK UNIT PR			1.000	B58	2025/12/03	2025/12/24	0360		PZZA0557440	MK-5574A U40 MRS CTRL	2025/12/03	1.000	0.000	0.000	1.000																						3,561.000000	
0000002352	0000000002		製造指図出庫	40165775	G-0340900-10-01-05		8185457-0037		A00A0650700	CC-LINK UNIT			2.000	C19	2025/12/19	2026/02/24	0370		PZZA0557440	MK-5574A U40 MRS CTRL	2025/12/19	2.000	0.000	0.000	2.000																						3,561.000000	
0000002353	0000000001	0000000001	在庫転送				8155473-0100	1142					84.000					50120620	PZZA0559408	WK-5594A U08 TRANSTAP	2025/10/21	70.000	0.000	0.000	70.000	PC1		2025/09/25	2025/10/16	70.000	70.000	0.000	A0801	A0802	○	○○○○○○○－		0	0	980	0.000	0.000	0.000	0.000	0.000		12,570.000000	
0000002354	0000000002	0000000002	在庫転送				8173316-0100	1142					20.000					50120621	PZZA0559408	WK-5594A U08 TRANSTAP	2025/11/17	20.000	0.000	0.000	20.000	PC1		2025/10/23	2025/11/13	22.000	20.000	2.000	A0801	A0802	○	○○○○○○○－		0	0	308	0.000	0.000	0.000	0.000	0.000		12,570.000000	
0000002355	0000000001		製造指図出庫	40161063	W-0335648-10	335648-0010	8025739-0113		A00A0553103	TSIB-100K			2.000	B50	2025/12/04	2025/12/24	1120		PZZA0560410	WK-5604A U10 DET 100K	2025/12/04	2.000	2.000	2.000	0.000																						9,759.000000	
0000002356	0000000002	0000000001	製造指図出庫	40161064	W-0335649-10	335649-0010	8025741-0113		A00A0553103	TSIB-100K			2.000	B50	2026/04/06	2026/04/24	1120	50119663	PZZA0560410	WK-5604A U10 DET 100K	2026/04/06	2.000	2.000	0.000	2.000	PC1		2026/03/12	2026/04/02	8.000	2.000	6.000	A0801	A0802	○	○○○○○○○○		736	8	96	0.000	39.000	15.000	1.000	0.000	B	9,759.000000	
0000002357	0000000003	0000000001	製造指図出庫	40161065	W-0335650-10	335650-0010	8025744-0113		A00A0553103	TSIB-100K			2.000	B50	2026/05/08	2026/05/27	1120	50119663	PZZA0560410	WK-5604A U10 DET 100K	2026/05/08	2.000	2.000	0.000	2.000	PC1		2026/03/12	2026/04/02	8.000	2.000	4.000	A0801	A0802	○	○○○○○○○○		736	8	96	0.000	39.000	15.000	1.000	0.000	B	9,759.000000	
0000002358	0000000004	0000000001	製造指図出庫	40161066	W-0335651-10	335651-0010	8025745-0113		A00A0553103	TSIB-100K			2.000	B50	2026/07/21	2026/08/24	1120	50119663	PZZA0560410	WK-5604A U10 DET 100K	2026/07/21	2.000	2.000	0.000	2.000	PC1		2026/03/12	2026/04/02	8.000	2.000	2.000	A0801	A0802	○	○○○○○○○○		736	8	96	0.000	39.000	15.000	1.000	0.000	B	9,759.000000	
0000002359	0000000005	0000000001	製造指図出庫	40161067	W-0335652-10	335652-0010	8025747-0113		A00A0553103	TSIB-100K			2.000	B50	2026/09/04	2026/09/25	1120	50119663	PZZA0560410	WK-5604A U10 DET 100K	2026/09/04	2.000	2.000	0.000	2.000	PC1		2026/03/12	2026/04/02	8.000	2.000	0.000	A0801	A0802	○	○○○○○○○○		736	8	96	0.000	39.000	15.000	1.000	0.000	B	9,759.000000	
0000002360	0000000001		製造指図出庫	10133071			8124265-0047	1910	A00A0285800	KTD-7575FU CL			3.000	BL0	2025/09/22	2025/10/08	0160		PZZA0561012	MK-5610C U12 MRT MOTHER	2025/09/22	3.000	42.000	3.000	0.000																						19,971.000000	
0000002361	0000000002		在庫転送				8173317-0100	1142					37.000						PZZA0561012	MK-5610C U12 MRT MOTHER	2025/09/24	34.000	42.000	34.000	0.000																						19,971.000000	
0000002362	0000000003		製造指図出庫	10133599			8175946-0047	1910	A00A0285800	KTD-7575FU CL			4.000	BL0	2026/01/06	2026/01/28	0160		PZZA0561012	MK-5610C U12 MRT MOTHER	2026/01/06	4.000	42.000	4.000	0.000																						19,971.000000	
0000002363		0000000001																50120229	PZZA0561012	MK-5610C U12 MRT MOTHER			42.000			PC4		2025/07/23	2025/09/22	1.000	0.000	1.000			＊	＊－－－－－－－		0	0	15,041	0.000	0.000	0.000	0.000	0.000	D	19,971.000000	
0000002364	0000000001		製造指図出庫	40166007	M-0348143-10	348143-0010	8188844-0014		A00A0644800	HKD-RE A,B,Cｼﾘｰｽﾞ			1.000	B55	2025/10/15	2025/10/29	0130		PZZA0574502	MK-5745A S02 RC CPU	2025/10/15	1.000	1.000	1.000	0.000																						10,083.000000	
0000002365	0000000001		製造指図出庫	10133434			8163266-0110	1911	A00A1511801	NW-150AH-5 CQC			20.000	B10	2025/10/10	2025/11/07	0380		PZZA0585804	WK-5858A U04 GATE PCB	2025/10/10	40.000	7.000	7.000	33.000																						1,790.000000	
0000002366	0000000001	0000000001	製造指図出庫	10133434			8163266-0110	1911	A00A1511801	NW-150AH-5 CQC			20.000	B10	2025/10/10	2025/11/07	0380	50120030	PZZA0585804	WK-5858A U04 GATE PCB	2025/10/10	40.000	7.000	7.000	33.000	PC1		2025/09/18	2025/10/08	84.000	33.000	51.000	A0801	A0802	○	○○○○○○○○		3,612	0	0	0.000	16.000	15.000	2.000	0.000		1,790.000000	
0000002367	0000000002	0000000001	製造指図出庫	10133620			8177403-0110	1911	A00A1511801	NW-150AH-5 CQC			10.000	B10	2025/11/14	2025/12/05	0380	50120030	PZZA0585804	WK-5858A U04 GATE PCB	2025/11/14	20.000	7.000	0.000	20.000	PC1		2025/09/18	2025/10/08	84.000	20.000	31.000	A0801	A0802	○	○○○○○○○○		3,612	0	0	0.000	16.000	15.000	2.000	0.000		1,790.000000	
0000002368	0000000003	0000000001	製造指図出庫	10133621			8177404-0110	1911	A00A1511801	NW-150AH-5 CQC			10.000	B10	2025/12/08	2025/12/25	0380	50120030	PZZA0585804	WK-5858A U04 GATE PCB	2025/12/08	20.000	7.000	0.000	20.000	PC1		2025/09/18	2025/10/08	84.000	20.000	11.000	A0801	A0802	○	○○○○○○○○		3,612	0	0	0.000	16.000	15.000	2.000	0.000		1,790.000000	
0000002369	0000000004	0000000001	製造指図出庫	10133435			8163267-0111	1911	A00A1511901	NW-350AH-5 CQC			10.000	B10	2025/12/15	2026/01/16	0400	50120030	PZZA0585804	WK-5858A U04 GATE PCB	2025/12/15	40.000	7.000	0.000	40.000	PC1		2025/09/18	2025/10/08	84.000	11.000	0.000	A0801	A0802	○	○○○○○○○○		3,612	0	0	0.000	16.000	15.000	2.000	0.000		1,790.000000	
0000002370	0000000004	0000000002	製造指図出庫	10133435			8163267-0111	1911	A00A1511901	NW-350AH-5 CQC			10.000	B10	2025/12/15	2026/01/16	0400	50120287	PZZA0585804	WK-5858A U04 GATE PCB	2025/12/15	40.000	7.000	0.000	40.000	PC1		2025/11/19	2025/12/10	42.000	29.000	13.000	A0801	A0802	○	○○○○○○○○		1,806	0	0	0.000	16.000	15.000	2.000	0.000		1,790.000000	日溶工　NW先行手配
0000002371	0000000005	0000000002	製造指図出庫	10133436			8163268-0111	1911	A00A1511901	NW-350AH-5 CQC			10.000	B10	2026/01/14	2026/02/06	0400	50120287	PZZA0585804	WK-5858A U04 GATE PCB	2026/01/14	40.000	7.000	0.000	40.000	PC1		2025/11/19	2025/12/10	42.000	13.000	0.000	A0801	A0802	○	○○○○○○○○		1,806	0	0	0.000	16.000	15.000	2.000	0.000		1,790.000000	日溶工　NW先行手配
0000002372	0000000005	0000000003	製造指図出庫	10133436			8163268-0111	1911	A00A1511901	NW-350AH-5 CQC			10.000	B10	2026/01/14	2026/02/06	0400	50120031	PZZA0585804	WK-5858A U04 GATE PCB	2026/01/14	40.000	7.000	0.000	40.000	PC1		2025/12/16	2026/01/09	72.000	27.000	45.000	A0801	A0802	○	○○○○○○○○		3,096	0	0	0.000	16.000	15.000	2.000	0.000		1,790.000000	
0000002373	0000000006	0000000003	製造指図出庫	10133497			8169748-0110	1911	A00A1511801	NW-150AH-5 CQC			20.000	B10	2026/02/06	2026/03/09	0380	50120031	PZZA0585804	WK-5858A U04 GATE PCB	2026/02/06	40.000	7.000	0.000	40.000	PC1		2025/12/16	2026/01/09	72.000	40.000	5.000	A0801	A0802	○	○○○○○○○○		3,096	0	0	0.000	16.000	15.000	2.000	0.000		1,790.000000	
0000002374	0000000001		製造指図出庫	RWF89581A			7926206-0032						1.000	C40	2024/10/28	2025/09/26	X032		PZZA0586301	IK-5863 S01 +-15V	2024/10/28	1.000	2.000	1.000	0.000																						6,295.000000	
0000002375		0000000001																50120300	PZZA0590002	EK-5900E S02			0.000			PC1		2025/08/08	2025/09/04	4.000	0.000	4.000	A0801	A0802	○	＊＊○○○○○○		228	184	180	0.000	17.000	26.000	5.000	25.000		12,374.000000	44999018700 在庫紛失。
0000002376	0000000001		製造指図出庫	40161063	W-0335648-10	335648-0010	8025739-0114		A00A0553103	TSIB-100K			2.000	B50	2025/12/04	2025/12/24	1130		PZZA0595202	WK-5952B U02 TSI CTL	2025/12/04	2.000	0.000	0.000	2.000																						39,766.000000	
0000002377	0000000002		製造指図出庫	40161064	W-0335649-10	335649-0010	8025741-0114		A00A0553103	TSIB-100K			2.000	B50	2026/04/06	2026/04/24	1130		PZZA0595202	WK-5952B U02 TSI CTL	2026/04/06	2.000	0.000	0.000	2.000																						39,766.000000	
0000002378	0000000003		製造指図出庫	40161065	W-0335650-10	335650-0010	8025744-0114		A00A0553103	TSIB-100K			2.000	B50	2026/05/08	2026/05/27	1130		PZZA0595202	WK-5952B U02 TSI CTL	2026/05/08	2.000	0.000	0.000	2.000																						39,766.000000	
0000002379	0000000004		製造指図出庫	40161066	W-0335651-10	335651-0010	8025745-0114		A00A0553103	TSIB-100K			2.000	B50	2026/07/21	2026/08/24	1130		PZZA0595202	WK-5952B U02 TSI CTL	2026/07/21	2.000	0.000	0.000	2.000																						39,766.000000	
0000002380	0000000005		製造指図出庫	40161067	W-0335652-10	335652-0010	8025747-0114		A00A0553103	TSIB-100K			2.000	B50	2026/09/04	2026/09/25	1130		PZZA0595202	WK-5952B U02 TSI CTL	2026/09/04	2.000	0.000	0.000	2.000																						39,766.000000	
0000002381	0000000001		出荷			6365473-0010						80920938-0010	1.000						PZZA0596907	IK-5969 S07	2025/11/07	1.000	0.000	0.000	1.000																						24,566.000000	
0000002382	0000000001	0000000001	受注			6364560-0010							1.000					50120467	PZZA0596908	IK-5969 S08	2025/10/01	1.000	0.000	0.000	1.000	PC1		2025/09/04	2025/09/25	1.000	1.000	0.000	A0801	A0802	＊	＊＊＊＊○○○○		67	89	79	0.000	11.000	13.000	1.000	34.000	E	23,698.000000	
0000002383	0000000001		製造指図出庫	50120560			8187691-0049	1120	PZZA0532026	IK-5320 U26 SENSOR.PCB			2.000	PC1	2025/09/11	2025/10/02	0750		PZZA0602702	FK-6027 S02 uPC812C SOP	2025/09/11	8.000	31.000	8.000	0.000																						1,101.000000	
0000002384	0000000002		製造指図出庫	50120661			8183277-0049	1120	PZZA0532026	IK-5320 U26 SENSOR.PCB			3.000	PC1	2025/09/25	2025/10/16	0750		PZZA0602702	FK-6027 S02 uPC812C SOP	2025/09/25	12.000	31.000	12.000	0.000																						1,101.000000	
0000002385	0000000003		製造指図出庫	50120668			8187690-0049	1120	PZZA0532025	IK-5320 U25 SENSOR.PCB			2.000	PC1	2025/09/25	2025/10/16	0750		PZZA0602702	FK-6027 S02 uPC812C SOP	2025/09/25	8.000	31.000	8.000	0.000																						1,101.000000	
0000002386	0000000004		製造指図出庫	50120698			8187935-0020	1120	PZZA0532095	IK-5320A U95 SENSOR.PCB			1.000	PC1	2025/10/02	2025/10/23	0240		PZZA0602702	FK-6027 S02 uPC812C SOP	2025/10/02	4.000	31.000	3.000	1.000																						1,101.000000	
0000002387	0000000004	0000000001	製造指図出庫	50120698			8187935-0020	1120	PZZA0532095	IK-5320A U95 SENSOR.PCB			1.000	PC1	2025/10/02	2025/10/23	0240	50120565	PZZA0602702	FK-6027 S02 uPC812C SOP	2025/10/02	4.000	31.000	3.000	1.000	PC1		2025/09/11	2025/10/02	50.000	1.000	49.000	A0801	A0802	○	○○○○○○○－		200	0	0	0.000	27.000	46.000	1.000	0.000		1,101.000000	
